name,address,latitude,longitude,games,cabs,source
KOKO HURSTVILLE,"G03/288 Forest Road, HurstvilleNSW",-33.9669703,151.1032215,ddr;drs;maimai_dx;other;taiko,,allnet;ziv
Laserquest Geelong,"89 Malop Street Geelong Victoria, 3220, Geelong",-38.1472799,144.3617370,other,,ziv
Le Mans Entertainment,"55 Waterview Close Dandenong South Victoria, 3175, Dandenong South",-38.0194410,145.2439011,other;taiko,,ziv
Marrickville Metro,"9/20 Smidmore Street, Marrickville Sydney New South Wales, 2044, Sydney",-33.9063741,151.1723817,other,,ziv
Million Life,"42-50 Railway Parade Burwood New South Wales, 2134, Burwood",-33.8775673,151.1028720,other,,ziv
Netherworld,"186 Brunswick Street Fortitude Valley Queensland, 4006, Fortitude Valley",-27.4559055,153.0319767,jubeat;other,,ziv
OZ Tenpin,"16 Lauderdale Road Narre Warren Victoria, 3805, Narre Warren",-38.0248306,145.3112632,other,,ziv
OZ Tenpin Greensborough,"445 Grimshaw Street Bundoora Victoria, 3083, Bundoora",-37.7023520,145.0712931,other,,ziv
PARADIGM ZONE,"58 Gawler Place, Adelaide SA 5000",-34.9234290,138.6021461,chunithm;drs;iidx;maimai_dx;other;popn;sdvx;taiko,,allnet;ziv
PLAYit Melbourne,"Shop M14-22 Southgate Centre 3 Southgate Ave Southbank VIC, 3006, Southbank",-37.8204358,144.9659247,maimai_dx;other;sdvx,,ziv
Playtime Entertainment,"Westpoint Shopping Centre Blacktown New South Wales, 2148, Blacktown",-33.7703740,150.9087386,ddr;other,,ziv
Reading Cinemas Townsville,"30 Hervey Range Road Thuringowa Central Queensland, 4817, Thuringowa Central",-19.3199103,146.7233328,other,,ziv
Rebound Mandurah,"3/65 Reserve Drive Mandurah Western Australia, 6210, Mandurah",-32.5126728,115.7424428,other,,ziv
Rocky Bowl and Leisure,"100 Musgrave St Rockhampton Berserker, 4701, Rockhampton",-22.7052555,151.6657140,other,,ziv
ROLLER ONE BURWOOD,"172-210 Burwood Hwy, Burwood East VIC 3151",-37.8530342,145.1493983,maimai_dx;other;taiko,,allnet;ziv
Rouse Hill Timezone,"10 Market Lane Rouse Hill New South Wales, 2155, Rouse Hill",-33.6917500,150.9250867,other,,ziv
Sails Restaurant,"Hamilton Island Resort Centre, Resort Dr Whitsundays QLD, 4802, Whitsundays",-20.3458944,148.9556720,other,,ziv
Strike Bowling Macquarie,"4 Waterloo Rd, North Ryde NSW 2113 Macquarie Centre North Ryde 2113, North Ryde",-33.7745814,151.1192822,maimai_dx;other;taiko,,ziv
The Beachouse,"4 Colley Terrace Glenelg South Australia, 5045, Glenelg",-34.9793130,138.5115197,ddr;other,,ziv
The Keys,"1/188 Plenty Road Preston Victoria, 3072, Preston",-37.7468642,145.0058264,other,,ziv
Timezone & Zone Bowling Joondalup,"23 Franklin Lane Joondalup Western Australia, 6027, Joondalup",-31.7422971,115.7606391,other;taiko,,ziv
Timezone & Zone Bowling Watergardens,"Watergardens Shopping Center Level 1 399 Melton Hwy Taylors Lakes Victoria, 3038, Taylors Lakes",-37.7000008,144.7752735,other;taiko,,ziv
Timezone - Orion Springfield,"Orion Springfield Central 1 Main Street Springfield Central Queensland, 4300, Springfield Central",-27.6788947,152.9007381,ddr;gitadora;other,,ziv
Timezone @ Coolangatta,"82 Griffith Street Coolangatta Queensland, 4225, Coolangatta",-28.1683835,153.5388090,drs;other,,ziv
Timezone Baldivis,"Safety Bay Road Baldivis Western Australia, 6171, Baldivis",-32.3338830,115.8142903,other,,ziv
Timezone Ballarat,"2 Bridge Mall Ballarat Ballarat Central, 3350, Ballarat",-37.5619310,143.8610932,ddr;other;taiko,,ziv
Timezone Bankstown Central,"MM022 North Terrace Bankstown New South Wales, 2200, Bankstown",-33.9161378,151.0372093,maimai_dx;other;taiko,,ziv
Timezone Belconnen,"1 Emu Bank Belconnen Australian Capital Territory, 2617, Belconnen",-35.2403039,149.0749216,other,,ziv
Timezone Braybrook,"67 Ashley Street Braybrook Victoria, 3019, Braybrook",-37.7944296,144.8607930,chunithm;other;taiko,,ziv
Timezone Broadmeadows,"1099 Pascoe Vale Road Broadmeadows Victoria, 3047, Broadmeadows",-37.6793436,144.9195391,other;taiko,,ziv
Timezone Busselton,"Busselton Central, Ground Level Prince St Busselton 6280, Busselton",-33.6504871,115.3428600,other;taiko,,ziv
Timezone Cairns,"Timezone Cairns 109-115 Abbott St Cairns City Queensland, 4870, Cairns City",-16.9217369,145.7767297,other,,ziv
Timezone Caneland,"11 Matsuura Drive Mackay Queensland, 4740, Mackay",-21.1369940,149.1787592,other,,ziv
Timezone Casuarina,"247 Trower Road Casuarina Northern Territory, 0810, Casuarina",-12.3753358,130.8825812,other,,ziv
Timezone Charlestown,"30 Pearson Street 30 Pearson Street Charlestown New South Wales, 2290, Charlestown",-32.9656920,151.6936478,other,,ziv
TIMEZONE CHATSWOOD,"Level6 Westfield Chatswood,1 Anderson Street,Chatswood,NSW 2067",-33.7973628,151.1831083,chunithm;ddr;maimai_dx;other;taiko,,allnet;ziv
Timezone Clayton,"1866 Princes Highway Clayton Victoria, 3168, Clayton",-37.9216881,145.1374143,other,,ziv
Timezone Craigieburn,"Aitken Boulevard Craigieburn Victoria, 3064, Craigieburn",-37.5928008,144.9116912,other,,ziv
TIMEZONE CRONULLA,"126-128 Cronulla St, Cronulla, 2230 NSW",-34.0552150,151.1521713,chunithm;other;taiko,,allnet;ziv
Timezone Eastgardens,"Westfield Eastgardens 152 Bunnerong Road Eastgardens NSW, 2036, Eastgardens",-33.9443457,151.2228531,ddr;maimai_dx;other,,ziv
TIMEZONE EASTLAND,"Shop MM12/13 Eastland Shopping Centre,171 -175 Maroondah Hwy",-37.8126592,145.2292803,ddr;maimai_dx;other;taiko,,allnet;ziv
Timezone Elizabeth,"Shop 18, 50 Elizabeth Way Elizabeth Adelaide South Australia (SA), 5112, Adelaide",-34.7193398,138.6689669,other,,ziv
Timezone Epping,"571-583 High Street Pacific Epping Epping Victoria, 3077, Epping",-37.6521661,145.0203900,other,,ziv
TIMEZONE ERINA,"SHOP H09, Terrigal Dr, Erina NSW 2250",-33.4377981,151.3915100,chunithm;ddr;maimai_dx;other;taiko,,allnet;ziv
Timezone Forest Hill,"Forest Hill Chase Shopping Centre Forest Hill Victoria, 3131, Forest Hill",-37.8352304,145.1643246,other;taiko,,ziv
Timezone Fountain Gate,"Westfield Fountain Gate Narre Warren Victoria, 3805, Narre Warren",-38.0181083,145.3022227,other,,ziv
TIMEZONE FREMANTLE,Shop 32-33 South Terrace PiazzaFremantle WA 6160,-32.0562381,115.7479566,ddr;maimai_dx;other;taiko,,allnet;ziv
Timezone Garden City,"Level 2, Westfield Garden City Upper Mount Gravatt Queensland, 4122, Upper Mount Gravatt",-27.5625104,153.0800495,chunithm;ddr;gitadora;maimai_dx;other;popn;sdvx;taiko,,ziv
Timezone Greenhills,"1 Molly Morgan Dr East Maitland 2323, East Maitland",-32.7626491,151.5912672,other;taiko,,ziv
Timezone Hervey Bay,"163 Boat Harbour Drive Urraween Queensland, 4655, Urraween",-25.2888509,152.8365996,other,,ziv
Timezone Highpoint,"Level 1 Highpoint Shopping Centre 120-200 Rosamond Road Maribyrnong Victoria, 3032, Maribyrnong",-37.7735740,144.8884681,chunithm;ddr;maimai_dx;other;sdvx;taiko,,ziv
TIMEZONE INDOOROOPILLY,"Indooroopilly Shopping Centre 322 Moggill Rd, QLD 4068",-27.4994475,152.9723122,maimai_dx;other;taiko,,allnet;ziv
Timezone Innaloo,"3/57 Liege Street Innaloo Western Australia, 6018, Innaloo",-31.9049255,115.7974291,other;taiko,,ziv
Timezone Knox,"Level 2, Westfield Knox, 425 Burwood Hwy Wantirna South Victoria (VIC), 3152, Wantirna South",-37.8687937,145.2422941,chunithm;ddr;maimai_dx;other;taiko,,ziv
Timezone Kotara,"Westfield Kotara, Park Ave, Kotara, NSW, 2289 Kotara New South Wales, 2289, Kotara",-32.9418214,151.7117715,other;taiko,,ziv
Timezone Lakeside Joondalup,"Lakeside Joondalup, Lakeside Shopping City Joondalup Western Australia, 6027, Joondalup",-31.7431818,115.7675314,ddr;other;taiko,,ziv
Timezone Macquarie Park,"142 Herring Road Level 4 Macquarie Centre Corner of Herring Road &, Waterloo Rd North Ryde New South Wales, 2113, North Ryde",-33.7767774,151.1212644,chunithm;ddr;maimai_dx;other;taiko,,ziv
Timezone Mandurah,"330 Pinjarra Road Mandurah Western Australia, 6210, Mandurah",-32.5358354,115.7407255,other,,ziv
Timezone Miranda,"600 Kingsway Miranda New South Wales, 2228, Miranda",-34.0353358,151.1025903,other,,ziv
Timezone Mt Druitt,"Westfield, Cnr Carlisle Ave &, Luxford Rd, Mount Druitt NSW Sydney Mt Druitt, 2770, Sydney",-33.7662336,150.8205066,other;taiko,,ziv
Timezone Northland,"Northland Shopping Centre 2-50 Murray Road Preston Victoria (VIC), 3072, Preston",-37.7395431,145.0312607,maimai_dx;other;taiko,,ziv
Timezone Parramatta,"Floor 5 Westfield Parramatta 159-175 Church Street Parramatta New South Wales, 2150, Parramatta",-33.8170079,151.0032973,chunithm;ddr;maimai_dx;other;taiko,,ziv
Timezone Plenty Valley,"Westfield Plenty Valley South Morang Victoria, 3082, South Morang",-37.6499658,145.0693189,ddr;other;taiko,,ziv
Timezone Robina,"1 Robina Town Centre Drive Robina Queensland, 4230, Robina",-28.0752557,153.3840108,other;taiko,,ziv
Timezone Rockhampton,"120/331 Yaamba Rd Rockhampton Park Avenue, 4701, Rockhampton",-23.3543126,150.5223727,other,,ziv
Timezone Shellharbour,"211 Lake Entrance Road Shellharbour City Centre New South Wales, 2529, Shellharbour City Centre",-34.5644642,150.8391523,ddr;other,,ziv
Timezone Southland,"Shop 3049B 1239 Nepean Highway Cheltenham Victoria, 3192, Cheltenham",-37.9585457,145.0547110,ddr;maimai_dx;other;taiko,,ziv
Timezone Sunshine Plaza,"215/164 Horton Parade Maroochydore Queensland, 4558, Maroochydore",-26.6542589,153.0901377,ddr;other;taiko,,ziv
TIMEZONE SURFERS PARADISE,"Level1 Paradise Centre,Cavilll Mall,Surfers Paradise QLD 4217",-28.0019530,153.4298183,ddr;maimai_dx;other;taiko,,allnet;ziv
TIMEZONE TREE TEA PLAZA,"Tea Tree Plaza, 976 North East Road, Modbury SA 5092",-34.8307178,138.6901334,chunithm;ddr;maimai_dx;other;taiko,,allnet;ziv
TIMEZONE WERRIBEE,Pacific Werribee Shopping Centre Heaths VIC 3029,-37.8769343,144.6804581,maimai_dx;other;taiko,,allnet;ziv
Timezone West HQ,"West HQ, 33 Railway Street Sydney Rooty Hill, 2766, Sydney",-33.7704955,150.8339742,other,,ziv
Timezone Woden,"Corner of Bradley St & Corinna St Phillip ACT, 2606, Phillip",-35.3477513,149.0873265,maimai_dx;other;taiko,,ziv
Timezone Woodville,"819 Port Road Woodville South Australia, 5011, Woodville",-34.8783605,138.5324727,other;taiko,,ziv
TIMEZONE(CENTRAL),"Level 2, Central Park Mall, 28 Broadway, Chippendale,NSW2008",-33.8845810,151.2006823,chunithm;maimai_dx;other;sdvx;taiko,,allnet;ziv
TIMEZONE(HAYMARKET),"Level 3 Market City, 9-13 Hay Street, Haymerket, Sydney, NSW2020",-33.8797944,151.2033833,chunithm;ddr;drs;gitadora;maimai_dx;other;popn;sdvx;taiko,,allnet;ziv
TIMEZONE(NORTHBRIDGE),"31 Lake Street, Northbridge, WA6003",-31.9475043,115.8567513,ddr;maimai_dx;other;taiko,,allnet;ziv
Townsville Tenpin & Fun Centre,"101 Bamford Lane Kirwan Queensland, 4817, Kirwan",-19.3023544,146.7404795,other,,ziv
Tunzafun Dandenong,"Dandenong Plaza Shopping Centre Dandenong Victoria, 3175, Dandenong",-37.9869363,145.2182012,other,,ziv
Universal Games,"123 Parkyn Parade Mooloolaba Queensland, 4557, Mooloolaba",-26.6828102,153.1204250,other,,ziv
Varsity Cannington,"1525 Albany Hwy Perth Beckenham, 6107, Perth",-32.0281661,115.9515320,other;taiko,,ziv
Varsity Nedlands,"88 Broadway Crawley Western Australia, 6009, Crawley",-31.9841525,115.8151567,other;sdvx,,ziv
VARSITY WATERFORD,"55/230 Manning Road, Karawara Perth, WA",-32.0115880,115.8864490,chunithm;maimai_dx;other,,allnet;ziv
Village Cinema Century City,"Century City Walk Glen Waverley Victoria, 3150, Glen Waverley",-37.8814038,145.1646454,other,,ziv
Village Cinema Fountain Gate,"Fountain Gate Shopping Centre Narre Warren Victoria, 3805, Narre Warren",-38.0181532,145.3025295,other,,ziv
Village Cinemas Airport West,"8 Louis St Floor 1 - Westfield Airport West Airport West Victoria, 3042, Airport West",-37.7142768,144.8881808,other,,ziv
Village M-City,"2125 Dandenong Road Clayton Victoria, 3168, Clayton",-37.9217175,145.1402917,other,,ziv
Welcome to Thornbury,"520 High St Northcote Victoria, 3070, Northcote",-37.7648818,145.0000986,other,,ziv
Windsor Castle Hotel,"78 Lawes St East Maitland NSW 2323 New South Wales, 2323, East Maitland NSW 2323",-32.7498128,151.5892375,other,,ziv
Woodys Skate And Play,"10 knoll st, Glenorchy Tasmania, 7010, Glenorchy",-42.8322501,147.2824292,other,,ziv
Zone 3,"28 Weedon Close Belconnen, ACT Canberra New South Wales (NSW), 2617, Canberra",-35.2417912,149.0627866,ddr;other,,ziv
Zone Bowling - Mt Gravatt,"533 Kessels Road, MacGregor Brisbane Queensland (QLD), 4109, Brisbane",-27.5615711,153.0683703,other,,ziv
Zone Bowling Cross Road,"Cross Road Westbourne Park South Australia, 5041, Westbourne Park",-34.9666055,138.5912451,ddr;other,,ziv
Zone Bowling Liverpool,"18 Cumberland Highway Liverpool New South Wales, 2170, Liverpool",-33.9069045,150.9209481,other,,ziv
Zone Bowling Loganholme,"Hyperdome, Level 1, Shop M11 Cnr Pacific Hwy and Bryants Rd Loganholme Queensland, 4129, Loganholme",-27.6591465,153.1698281,other,,ziv
Zone Bowling Noarlunga,"Noarlunga Centre South Australia, 5168, Noarlunga Centre",-35.1398839,138.4897333,other,,ziv
ZONE BOWLING TOP RYDE,"GRD M5,Top Ryde City Shopping Centre,Blaxland Rd.&Devlin St.NSW",-33.8122148,151.1062214,chunithm;ddr;maimai_dx;other;taiko,,allnet;ziv
ZONE BOWLING VILLAWOOD,"850a Woodvilla Road,Villawood NSW 2163",-33.8792943,150.9786698,maimai_dx;other;taiko,,allnet;ziv
ZONEBOWLING BLACKTOWN,"Shop 4011/17 Patrick st, Blacktown NSW 2148",-33.7699265,150.9061011,ddr;maimai_dx;other;taiko,,allnet;ziv
FlippArena Vöcklabruck,"5 Vornbuch, Vöcklabruck, Oberösterreich, 4840",48.0067710,13.6869269,maimai_dx;museca;other;sdvx,,ziv
LosKrochn,"13 Plainbachstrasse, Bergheim, Salzburg, 5101",47.8430177,13.0435452,other,,ziv
Manga-Mafia Store,"Andreasgasse 4, Vienna, 1070",48.1980371,16.3475516,other,,ziv
Ocean Park Wien,"Millennium City, Bauteil 2, 1. UG, Top 200,, Handelskai 94-96, Wien, 1200",48.2403202,16.3855743,other,,ziv
Arcade Arena Venlo,"Wijngaardstraat 5, Venlo, Limburg, 5911 HM",51.3686927,6.1663556,other,,ziv
Bobbejaanland,"Bobbejaanland, Olensteenweg, Kasterlee, Belgium, Kasterlee, 2460",51.2017208,4.9075412,other,,ziv
E- Village Recreatie centrum,"3 Heldensedijk, Roggel, Limburg, 6088 NT",51.2722795,5.9289287,other,,ziv
Free Play Lanaken,"1d Industrieweg, Lanaken, Vlaams Gewest, 3620",50.8887037,5.6638867,ddr;maimai_dx;other;popn;taiko,,ziv
Game-INN,"Vijfseweg 92, Waregem, 9300",50.8960464,3.4236199,drs;nostalgia;other,,ziv
Gameland,"Bondgenotenlaan 145, Leuven, Flemish Brabant, 3000",50.8809621,4.7118926,other,,ziv
Gamestate Antwerpen,"15 De Keyserlei, Antwerpen, Vlaams Gewest, 2018",51.2179578,4.4172051,ddr,,ziv
Gamestate Breda,"17 Grote Markt, Breda, Noord-Brabant, 4811 XL",51.5878625,4.7761842,other,,ziv
Gamestate Bruxelles,"Anspachlaan 13, Brussel, 1000",50.8497667,4.3506913,other,,ziv
Gamestate Eindhoven,"45 Stationsplein, Eindhoven, Noord-Brabant, 5611 BC",51.4414521,5.4805734,ddr,,ziv
Gamestate Gent,"Korenmarkt 1, Gent, Vlaams Gewest, 9000",51.0543986,3.7228953,other,,ziv
Gamestate Kerkrade,"2D Roda J.C. Ring, Kerkrade, Kerkrade, Limburg, 6466 NH",50.8578628,6.0032265,ddr,,ziv
GameTown Kempense Meren,"Postelsesteenweg 100, 2400 Mol, Belgium, Mol, 2400 ML",51.2144246,5.1868360,other,,ziv
Gate Ninety World,"7 Rue de l'Industrie, Nivelles, Wallonie, 1400",50.5936939,4.3593268,maimai_dx;other;taiko,,ziv
LEVEL ONE,"Markiezaatsweg 25, Bergen op Zoom, Noord-Brabant, 4615 PA",51.4951497,4.2884841,other,,ziv
S'pace Liège,"Rue Vinâve d'Île 16/C, Liège, 4000",50.6418697,5.5708407,other,,ziv
Ted's Arcade,"3 Tolbrugstraat, Breda, Noord-Brabant, 4811 WN",51.5881097,4.7727616,other,,ziv
The Game Box Maastricht,"Wycker Brugstraat 20c, Maastricht, Limburg, 6221 EC",50.8496015,5.6999215,other,,ziv
The Gaming Factory,"3B Arsenaalplein, Vlissingen, Zeeland, 4381 BL",51.4410755,3.5777199,ddr;jubeat;other;taiko,,ziv
The Gaming Factory,"98 Ringbaan Oost, Tilburg, Noord-Brabant, 5013 CD",51.5698947,5.0970232,drs;iidx;jubeat;nostalgia;other;sdvx;taiko,,ziv
Drakmania,"Avenida 3er anillo interno, zona abasto, Mall Ciudad Indana, Santa Cruz de la Sierra, 00000",-17.7928646,-63.2050432,other,,ziv
Mercado Camacho,"174 Bueno, La Paz, Departamento de La Paz",-16.5004649,-68.1318941,gitadora,,ziv
NextLevel Games,"54 Héroes del Chaco, Quillacollo, Departamento de Cochabamba",-17.3956230,-66.2813997,other,,ziv
Antonio's Boliche - Shopping Catuaí Cascavel,"Avenida Brasil, 3545 Cascavel Região do Lago, 85812500, Cascavel",-24.9475761,-53.4349573,other,,ziv
Arcademia,"Rua Paraíso do Norte, 148 Curitiba 81750-060, Curitiba",-25.5198069,-49.2476239,other,,ziv
Aze Games Game Station - RioMar Fortaleza,"1500 Rua Desembargador Lauro Nogueira De Lourdes Fortaleza Ceará, 60175-055, Fortaleza",-3.7408838,-38.4713459,other;taiko,,ziv
Bario Bar,"R. Euclides Pacheco, 880 - Vila Gomes Cardim São Paulo Tatuapé, 03321-000, São Paulo",-23.5480793,-46.5665334,other;taiko,,ziv
BH Shopping (Hot Zone),"304 Praça Marcelo Góes Menicucci Belo Horizonte Minas Gerais, 30320-900, Belo Horizonte",-19.9743648,-43.9436292,ddr;other,,ziv
Buddy Games & Mini Golfe Indoor,"341 Rua Júlio de Castilhos Torres Rio Grande do Sul, 95560-000, Torres",-29.3397314,-49.7266019,other,,ziv
Central Plaza Shopping - Parks & Games,"1000 Avenida Doutor Francisco Mesquita Central Plaza Shopping Av. Dr. Francisco Mesquita, 1000 - Jardim São Paulo - SP São Paulo, 03153-001, São Paulo - SP",-23.5936889,-46.5851821,other;taiko,,ziv
DanceFit House,"1343 Avenida do Forte Subsolo Porto Alegre Rio Grande do Sul, 91360-001, Porto Alegre",-30.0225357,-51.1517199,other,,ziv
Danny's Park,"1357 Avenida Marechal Castelo Branco Cabral Teresina Piauí, 64003-087, Teresina",-5.0776340,-42.8016615,other,,ziv
Dominaria Cards & Games,"512 Rua Juvenal Galeno Fortaleza Ceará, 60015-340, Fortaleza",-3.7383951,-38.5396874,other,,ziv
Edifício Maletta (loja 53),"233 Avenida Augusto de Lima Loja 53 Belo Horizonte Minas Gerais, 30190-000, Belo Horizonte",-19.9247118,-43.9378120,other,,ziv
Fair Play DIversões - Maxi Shopping,"Av. Antônio Frederico Ozanan, 6000 - Vila Rio Branco, Jundiaí - Jundiaí São Paulo, 13215-900, Jundiaí",-23.1695542,-46.8928341,other,,ziv
Game Station,"2990 Avenida Comendador Gustavo Paiva Maceió Alagoas, 57031-530, Maceió",-9.6486308,-35.7158098,other,,ziv
Game station,"Av. Dr. Antônio Maria Laet, 566 Parada Inglesa, - SP, CEP: 02307-120 São Paulo SP, 02307-120, São Paulo",-23.4799511,-46.6034495,other,,ziv
Game Station - Caruaru Shopping,"800 Avenida Adjar da Silva Casé Caruaru Pernambuco, 55024-740, Caruaru",-8.2950975,-35.9516042,other,,ziv
Game Station - Mais Shopping,"430 Avenida Padre José Maria São Paulo São Paulo, 04753-060, São Paulo",-23.6530867,-46.7101819,other;taiko,,ziv
Game Station - North Shopping Fortaleza,"475 - 345 Rua Braz de Francesco Fortaleza Ceará, 60355-633, Fortaleza",-3.7345167,-38.5671495,other,,ziv
Game Station - Shopping Grande Rio,"R. Maria Soares Sendas, 111 - Parque Barreto, São João de Meriti São João de Meriti Rio de Janeiro, 25575-825, São João de Meriti",-22.7966030,-43.3530053,other;taiko,,ziv
Game station - Shopping Granja Vianna,"SP-270, 23500 - Lageadinho Cotia - SP São Paulo, 06709-015, Cotia - SP",-23.5921495,-46.8327954,other,,ziv
Game Station - Shopping Nova Iguaçu,"Av. Abílio Augusto Távora, 1111 Luz, Nova Iguaçu - RJ, 26255-620 Nova Iguaçu 26255-620, Nova Iguaçu",-22.8951530,-42.3330688,other;taiko,,ziv
Game Station - Shopping Parangaba,"300 Rua Germano Franck Fortaleza Ceará, 60740-020, Fortaleza",-3.7756145,-38.5615893,other,,ziv
Game Station @ Plaza Shopping,"Rua Dr. João Santos Filho, 290 Parnamirim Loja 318, Piso L5 Recife Pernambuco, 52060-615, Recife",-8.0370875,-34.9120833,other,,ziv
Game Station @ RioMar Recife,"251 Avenida República do Líbano Recife Pernambuco, 51110-160, Recife",-8.0860559,-34.8947448,other,,ziv
Game Station @ Salvador Shopping,"3133 Salvador Shopping Salvador Bahia, 41820-000, Salvador",-12.9785071,-38.4551051,other;taiko,,ziv
Game Station @ Shopping Bela Vista,"Alameda Euvaldo Luz, 92 Salvador 41098-020, Salvador",-12.9698387,-38.4738520,other,,ziv
Game Station @ Shopping Boa Vista,"243 Rua da Soledade, Pernambuco, 50060-001",-8.0595381,-34.8870329,other,,ziv
Game Station @ Shopping Guarapares,"800 Avenida Barreto de Menezes Recife Pernambuco, 54325-000, Recife",-8.1672413,-34.9188635,other;taiko,,ziv
Game Station @ Shopping Paralela,"Av. Luís Viana Filho, 8544 - Paralela Salvador 41730-101, Salvador",-12.9365813,-38.3952990,other,,ziv
Game Station @ Shopping Recife,"R. Padre Carapuceiro, 777 - Boa Viagem Recife Pernambuco, 51020-900, Recife",-8.1192092,-34.9035752,other;taiko,,ziv
Game Station @ Shopping Tacaruna,"135 Avenida Governador Agamenon Magalhães Recife Pernambuco, 50110-000, Recife",-8.0379752,-34.8718661,other,,ziv
Game Station @ Shopping West Plaza,"71 Rua Teixeira e Sousa São Paulo São Paulo, 05003-020, São Paulo",-23.5270631,-46.6743489,other;taiko,,ziv
